date,Ticker,Avg. Sentiment,% Positive,% Negative,% Neutral,Sentiment Volatility,sum_positive,sum_negative,sum_neutral,total_tweets,daily_change_pct
2016-11-17,GOOGL,0.09497206704,15.08379888,5.586592179,79.32960894,0.4458641078,27,10,142,179,0.7923280084
2016-11-17,MSFT,0.141025641,17.94871795,3.846153846,78.20512821,0.445516104,84,18,366,468,1.659681475
2016-11-17,TSLA,0.05251641138,10.06564551,4.814004376,85.12035011,0.3825686675,46,22,389,457,2.571630512
2016-11-18,AAPL,0.03853383459,9.962406015,6.109022556,83.92857143,0.3992232731,106,65,893,1064,0.1000454752
2016-11-18,AMZN,0.06034482759,11.55172414,5.517241379,82.93103448,0.4090680487,67,32,481,580,0.497091486
2016-11-18,GOOG,0.04250559284,11.63310962,7.382550336,80.98434004,0.4344792092,52,33,362,447,-1.386097533
2016-11-18,GOOGL,0.05128205128,13.46153846,8.333333333,78.20512821,0.46551909,21,13,122,156,-1.296173807
2016-11-18,MSFT,0.07594936709,14.24050633,6.64556962,79.11392405,0.4513725635,45,21,250,316,-0.47823219
2016-11-18,TSLA,-0.03475935829,8.823529412,12.29946524,78.87700535,0.458895189,33,46,295,374,-1.929396798
2016-11-19,AAPL,0.0140562249,9.83935743,8.43373494,81.72690763,0.4276688164,49,42,407,498,0.1000454752
2016-11-19,AMZN,-0.004807692308,6.730769231,7.211538462,86.05769231,0.3742638011,14,15,179,208,0.497091486
2016-11-19,GOOG,0.08597285068,11.76470588,3.167420814,85.0678733,0.3775911439,26,7,188,221,-1.386097533
2016-11-19,GOOGL,-0.07894736842,7.894736842,15.78947368,76.31578947,0.4866642634,3,6,29,38,-1.296173807
2016-11-19,MSFT,0.0632183908,11.49425287,5.172413793,83.33333333,0.4044878136,20,9,145,174,-0.47823219
2016-11-19,TSLA,0.06896551724,12.93103448,6.034482759,81.03448276,0.4318642688,15,7,94,116,-1.929396798
2016-11-20,AAPL,0.06650246305,12.80788177,6.157635468,81.03448276,0.4309175783,52,25,329,406,0.1000454752
2016-11-20,AMZN,0.03738317757,9.813084112,6.074766355,84.11214953,0.3977692172,21,13,180,214,0.497091486
2016-11-20,GOOG,0.06936416185,9.248554913,2.312138728,88.43930636,0.3338258672,16,4,153,173,-1.386097533
2016-11-20,GOOGL,-0.01851851852,5.555555556,7.407407407,87.03703704,0.362940857,3,4,47,54,-1.296173807
2016-11-20,MSFT,0.152,15.2,0,84.8,0.3604656487,19,0,106,125,-0.47823219
2016-11-20,TSLA,-0.01639344262,4.098360656,5.737704918,90.16393443,0.3144878181,5,7,110,122,-1.929396798
2016-11-21,AAPL,-0.02395672334,8.655332303,11.05100464,80.29366306,0.4434426781,112,143,1039,1294,1.51735417
2016-11-21,AMZN,0.08062234795,11.45685997,3.394625177,85.14851485,0.3771154236,81,24,602,707,2.609976847
2016-11-21,GOOG,0.0395010395,11.01871102,7.068607069,81.91268191,0.4238943467,53,34,394,481,1.138677782
2016-11-21,GOOGL,0.08450704225,11.97183099,3.521126761,84.50704225,0.3857930535,17,5,120,142,1.13793059
2016-11-21,MSFT,0.1051136364,12.78409091,2.272727273,84.94318182,0.3740545364,45,8,299,352,0.8450704225
2016-11-21,TSLA,0.09130434783,14.34782609,5.217391304,80.43478261,0.4337437751,33,12,185,230,-0.270241055
2016-11-22,AAPL,-0.01040582726,10.40582726,11.44640999,78.14776275,0.4675912809,100,110,751,961,0.06265103374
2016-11-22,AMZN,0,10.4964539,10.4964539,79.0070922,0.4585054773,74,74,557,705,0.6833333333
2016-11-22,GOOG,0.04009433962,9.433962264,5.424528302,85.14150943,0.3838291466,40,23,361,424,-0.120917821
2016-11-22,GOOGL,0.04827586207,13.10344828,8.275862069,78.62068966,0.4614445086,19,12,114,145,0.0254841998
2016-11-22,MSFT,0.110701107,13.28413284,2.21402214,84.50184502,0.378490994,36,6,229,271,0.4272099901
2016-11-22,TSLA,0.007272727273,8.363636364,7.636363636,84,0.4006630205,23,21,231,275,3.603945372
2016-11-23,AAPL,0.1130742049,16.84334511,5.535924617,77.62073027,0.4596256633,143,47,659,849,-0.5098389982
2016-11-23,AMZN,-0.01489361702,11.70212766,13.19148936,75.10638298,0.4992440868,55,62,353,470,-0.6634153795
2016-11-23,GOOG,0.07065217391,10.32608696,3.260869565,86.41304348,0.3622629582,38,12,318,368,-0.9475835318
2016-11-23,GOOGL,0.1308411215,17.75700935,4.672897196,77.57009346,0.4573119193,19,5,83,107,-0.7643312102
2016-11-23,MSFT,0.08870967742,12.5,3.629032258,83.87096774,0.3924819143,31,9,208,248,-1.178010471
2016-11-23,TSLA,0.03481012658,11.07594937,7.594936709,81.32911392,0.4313768603,35,24,257,316,1.030496417
2016-11-24,AAPL,0.00185528757,7.606679035,7.421150278,84.97217069,0.3880131084,41,40,458,539,-0.5098389982
2016-11-24,AMZN,0,8.305647841,8.305647841,83.38870432,0.4082482905,25,25,251,301,-0.6634153795
2016-11-24,GOOG,0.02702702703,8.494208494,5.791505792,85.71428571,0.3777268342,22,15,222,259,-0.9475835318
2016-11-24,GOOGL,0.08163265306,10.20408163,2.040816327,87.75510204,0.3437983114,5,1,43,49,-0.7643312102
2016-11-24,MSFT,0.04743083004,8.300395257,3.557312253,88.14229249,0.3417440681,21,9,223,253,-1.178010471
2016-11-24,TSLA,0,10.07751938,10.07751938,79.84496124,0.4506939094,13,13,103,129,1.030496417
2016-11-25,AAPL,0.05922865014,11.57024793,5.64738292,82.78236915,0.4109755728,84,41,601,726,0.5034612964
2016-11-25,AMZN,0.1120689655,14.87068966,3.663793103,81.46551724,0.4161232523,69,17,378,464,0.03204635184
2016-11-25,GOOG,0.02822580645,10.88709677,8.064516129,81.0483871,0.4352970011,27,20,201,248,0.0906713623
2016-11-25,GOOGL,0.06756756757,13.51351351,6.756756757,79.72972973,0.448164631,10,5,59,74,0.1578947368
2016-11-25,MSFT,0.1354166667,15.625,2.083333333,82.29166667,0.3994706358,30,4,158,192,0.2152317881
2016-11-25,TSLA,0,10.10638298,10.10638298,79.78723404,0.4507865971,19,19,150,188,1.817334576
2016-11-26,AAPL,0.08563535912,12.98342541,4.419889503,82.59668508,0.4088538939,47,16,299,362,0.5034612964
2016-11-26,AMZN,0.01020408163,9.693877551,8.673469388,81.63265306,0.4295471189,19,17,160,196,0.03204635184
2016-11-26,GOOG,0.025,9.375,6.875,83.75,0.4036001508,15,11,134,160,0.0906713623
2016-11-26,GOOGL,0,2.5,2.5,95,0.2264554068,1,1,38,40,0.1578947368
2016-11-26,MSFT,0.08771929825,16.66666667,7.894736842,75.43859649,0.489923301,19,9,86,114,0.2152317881
2016-11-26,TSLA,-0.0593220339,5.93220339,11.86440678,82.20338983,0.419449637,7,14,97,118,1.817334576
2016-11-27,AAPL,0.008474576271,8.192090395,7.344632768,84.46327684,0.3946331759,29,26,299,354,0.5034612964
2016-11-27,AMZN,0,8.121827411,8.121827411,83.75634518,0.4040610178,16,16,165,197,0.03204635184
2016-11-27,GOOG,0,6.770833333,6.770833333,86.45833333,0.3689521032,13,13,166,192,0.0906713623
2016-11-27,GOOGL,0.02083333333,4.166666667,2.083333333,93.75,0.2517668064,2,1,45,48,0.1578947368
2016-11-27,MSFT,0.05161290323,10.32258065,5.161290323,84.51612903,0.3913604043,16,8,131,155,0.2152317881
2016-11-27,TSLA,-0.01587301587,7.936507937,9.523809524,82.53968254,0.4192207435,10,12,104,126,1.817334576
2016-11-28,AAPL,0.0312195122,9.365853659,6.243902439,84.3902439,0.3940487156,96,64,865,1025,-0.1967975669
2016-11-28,AMZN,0.06901615272,15.27165932,8.370044053,76.35829662,0.4816580445,104,57,520,681,-1.742763048
2016-11-28,GOOG,0.009456264775,9.692671395,8.747044917,81.56028369,0.4298191368,41,37,345,423,0.86125407
2016-11-28,GOOGL,0.1222222222,18.33333333,6.111111111,75.55555556,0.4804043404,33,11,136,180,0.7126103841
2016-11-28,MSFT,0.1301775148,15.97633136,2.958579882,81.06508876,0.4158299033,54,10,274,338,0.1321658682
2016-11-28,TSLA,-0.02183406114,10.91703057,13.10043668,75.98253275,0.4906620558,25,30,174,229,-0.2695143656
2016-11-29,AAPL,0.03619441572,13.65046536,10.03102378,76.31851086,0.4855395448,132,97,738,967,-0.09859281169
2016-11-29,AMZN,0.07496012759,14.35406699,6.858054226,78.78787879,0.4547879364,90,43,494,627,-0.5542731197
2016-11-29,GOOG,0.0625,10.86956522,4.619565217,84.51086957,0.3890969773,40,17,311,368,0.3384489222
2016-11-29,GOOGL,0.08383233533,13.77245509,5.389221557,80.83832335,0.4309302581,23,9,135,167,0.4645006936
2016-11-29,MSFT,0.09868421053,14.14473684,4.276315789,81.57894737,0.418387103,43,13,248,304,0.7919485233
2016-11-29,TSLA,-0.06145251397,9.776536313,15.92178771,74.30167598,0.5039008748,35,57,266,358,-3.339791964
2016-11-30,AAPL,0.1134401973,17.87916153,6.5351418,75.58569667,0.4812066903,145,53,613,811,-0.8433518751
2016-11-30,AMZN,0.1001697793,13.07300509,3.056027165,83.87096774,0.389247449,77,18,494,589,-1.567172009
2016-11-30,GOOG,0.03105590062,8.902691511,5.797101449,85.30020704,0.382539455,43,28,412,483,-1.660538937
2016-11-30,GOOGL,0.04487179487,12.17948718,7.692307692,80.12820513,0.4449421669,19,12,125,156,-1.717673287
2016-11-30,MSFT,0.1338582677,16.92913386,3.543307087,79.52755906,0.4330643586,43,9,202,254,-1.35865117
2016-11-30,TSLA,0.04954954955,16.21621622,11.26126126,72.52252252,0.5230218278,36,25,161,222,-0.0896766366
2016-12-01,AAPL,0.02222222222,13.33333333,11.11111111,75.55555556,0.4941523513,138,115,782,1035,-0.9319580166
2016-12-01,AMZN,0.1114413076,17.83060921,6.686478455,75.48291233,0.4828023077,120,45,508,673,-0.9219659725
2016-12-01,GOOG,0.0777385159,13.78091873,6.007067138,80.21201413,0.4383789634,78,34,454,566,-1.335021899
2016-12-01,GOOGL,0.07929515419,13.65638767,5.726872247,80.61674009,0.4340215689,31,13,183,227,-1.488632263
2016-12-01,MSFT,0.04362416107,10.73825503,6.375838926,82.88590604,0.4120772945,32,19,247,298,-1.759044142
2016-12-01,TSLA,-0.03144654088,12.57861635,15.72327044,71.69811321,0.5319019341,40,50,228,318,-3.970432946
2016-12-02,AAPL,0.02699662542,14.96062992,12.26096738,72.7784027,0.5213375912,133,109,647,889,0.3744634213
2016-12-02,AMZN,0.08669354839,14.91935484,6.25,78.83064516,0.4523165456,74,31,391,496,-0.4451018624
2016-12-02,GOOG,0.038585209,8.681672026,4.823151125,86.49517685,0.3660467866,27,15,269,311,0.3449566799
2016-12-02,GOOGL,0.1013513514,12.83783784,2.702702703,84.45945946,0.3822572568,19,4,125,148,0.01700836026
2016-12-02,MSFT,0.1021276596,13.19148936,2.978723404,83.82978723,0.3897672775,31,7,197,235,0.08445945946
2016-12-02,TSLA,-0.05714285714,5.357142857,11.07142857,83.57142857,0.4019919679,15,31,234,280,-0.2254233561
2016-12-03,AAPL,0.02941176471,16.36029412,13.41911765,70.22058824,0.5454135096,89,73,382,544,0.3744634213
2016-12-03,AMZN,0.1126760563,16.1971831,4.929577465,78.87323944,0.4471912588,23,7,112,142,-0.4451018624
2016-12-03,GOOG,0.01149425287,12.06896552,10.91954023,77.01149425,0.4807088425,21,19,134,174,0.3449566799
2016-12-03,GOOGL,0.1636363636,21.81818182,5.454545455,72.72727273,0.5005047957,12,3,40,55,0.01700836026
2016-12-03,MSFT,0.1484375,17.96875,3.125,78.90625,0.4363384468,23,4,101,128,0.08445945946
2016-12-03,TSLA,-0.01739130435,6.956521739,8.695652174,84.34782609,0.396975599,8,10,97,115,-0.2254233561
2016-12-04,AAPL,0.01333333333,10.13333333,8.8,81.06666667,0.4355012274,38,33,304,375,0.3744634213
2016-12-04,AMZN,0.1443298969,19.07216495,4.639175258,76.28865979,0.4662648566,37,9,148,194,-0.4451018624
2016-12-04,GOOG,0.1318681319,16.48351648,3.296703297,80.21978022,0.4259222352,30,6,146,182,0.3449566799
2016-12-04,GOOGL,0.1666666667,19.04761905,2.380952381,78.57142857,0.4371005726,8,1,33,42,0.01700836026
2016-12-04,MSFT,0.04545454545,11.36363636,6.818181818,81.81818182,0.4255869116,15,9,108,132,0.08445945946
2016-12-04,TSLA,0.02247191011,8.988764045,6.741573034,84.26966292,0.398221275,8,6,75,89,-0.2254233561
2016-12-05,AAPL,-0.004048582996,13.36032389,13.76518219,72.87449393,0.5211575659,99,102,540,741,-0.7188353048
2016-12-05,AMZN,0.05875,10.5,4.625,84.875,0.3846861276,84,37,679,800,2.569089878
2016-12-05,GOOG,0.05722070845,8.991825613,3.269754768,87.73841962,0.3459301436,33,12,322,367,1.601612258
2016-12-05,GOOGL,0.06493506494,12.33766234,5.844155844,81.81818182,0.422803044,19,9,126,154,1.799963373
2016-12-05,MSFT,0.036900369,8.487084871,4.79704797,86.71586716,0.3632721473,23,13,235,271,1.637130802
2016-12-05,TSLA,0.02904564315,14.93775934,12.03319502,73.02904564,0.519601933,36,29,176,241,2.937124594
2016-12-06,AAPL,0.1269982238,22.91296625,10.21314387,66.87388988,0.5616161235,258,115,753,1126,0.7698652736
2016-12-06,AMZN,0.09447674419,13.95348837,4.505813953,81.54069767,0.4194316034,96,31,561,688,0.7058575643
2016-12-06,GOOG,0.06304347826,10.86956522,4.565217391,84.56521739,0.3882022111,50,21,389,460,-0.4472144406
2016-12-06,GOOGL,0.06756756757,9.459459459,2.702702703,87.83783784,0.3432965867,14,4,130,148,-0.2621366709
2016-12-06,MSFT,0.1161290323,12.90322581,1.290322581,85.80645161,0.35897803,40,4,266,310,-0.4483560279
2016-12-06,TSLA,0.01895734597,9.952606635,8.056872038,81.99052133,0.4249603377,21,17,173,211,-0.5085653105
2016-12-07,AAPL,0.02287166455,15.18424396,12.89707751,71.91867853,0.5295925698,239,203,1132,1574,0.9822646658
2016-12-07,AMZN,0.07722007722,13.12741313,5.405405405,81.46718147,0.4239247335,68,28,422,518,0.7453708547
2016-12-07,GOOG,0.0913884007,12.82952548,3.690685413,83.4797891,0.3963917431,73,21,475,569,1.591337224
2016-12-07,GOOGL,0.03164556962,10.12658228,6.962025316,82.91139241,0.4134811986,16,11,131,158,1.969903888
2016-12-07,MSFT,0.1312335958,16.79790026,3.674540682,79.52755906,0.4335845702,64,14,303,381,2.368640534
2016-12-07,TSLA,0.0472972973,16.55405405,11.82432432,71.62162162,0.531508368,49,35,212,296,3.927898843
2016-12-08,AAPL,0.03335699077,15.61391057,12.2782115,72.10787793,0.5272625903,220,173,1016,1409,0.9817166532
2016-12-08,AMZN,0.0393258427,11.04868914,7.116104869,81.83520599,0.4247814962,59,38,437,534,-0.4010799304
2016-12-08,GOOG,0.09177820268,12.61950287,3.4416826,83.93881453,0.3904870872,66,18,439,523,0.6781726941
2016-12-08,GOOGL,0.07643312102,15.92356688,8.280254777,75.79617834,0.4875554048,25,13,119,157,0.4674845541
2016-12-08,MSFT,0.06535947712,10.78431373,4.248366013,84.96732026,0.3824839586,66,26,520,612,-0.5866058335
2016-12-08,TSLA,0.0145631068,11.16504854,9.708737864,79.12621359,0.457758647,23,20,163,206,-0.4452498059
2016-12-09,AAPL,0.05230496454,13.91843972,8.687943262,77.39361702,0.472785556,157,98,873,1128,1.632179807
2016-12-09,AMZN,0.02570694087,11.56812339,8.997429306,79.4344473,0.4533464646,45,35,309,389,0.1733282942
2016-12-09,GOOG,0.03916449086,8.877284595,4.960835509,86.1618799,0.3704127196,34,19,330,383,1.657607996
2016-12-09,GOOGL,0.06849315068,12.32876712,5.479452055,82.19178082,0.4178357085,18,8,120,146,1.795842398
2016-12-09,MSFT,0.08716707022,12.34866828,3.631961259,84.01937046,0.3906118721,51,15,347,413,1.573512539
2016-12-09,TSLA,0.02040816327,9.795918367,7.755102041,82.44897959,0.4192985907,24,19,202,245,-0.05720526288
2016-12-10,AAPL,-0.01234567901,10.69958848,11.93415638,77.36625514,0.4760791884,52,58,376,486,1.632179807
2016-12-10,AMZN,0.07954545455,14.20454545,6.25,79.54545455,0.4464870092,25,11,140,176,0.1733282942
2016-12-10,GOOG,0.1111111111,13.39869281,2.287581699,84.31372549,0.3807766964,41,7,258,306,1.657607996
2016-12-10,GOOGL,0.1777777778,22.22222222,4.444444444,73.33333333,0.4903101472,10,2,33,45,1.795842398
2016-12-10,MSFT,0.1105769231,15.38461538,4.326923077,80.28846154,0.4310235586,32,9,167,208,1.573512539
2016-12-10,TSLA,0.09090909091,13.63636364,4.545454545,81.81818182,0.4189851899,12,4,72,88,-0.05720526288
2016-12-11,AAPL,0.09448818898,14.69816273,5.249343832,80.05249344,0.4370909372,56,20,305,381,1.632179807
2016-12-11,AMZN,0.09090909091,12.12121212,3.03030303,84.84848485,0.379926579,16,4,112,132,0.1733282942
2016-12-11,GOOG,0.02732240437,6.557377049,3.825136612,89.61748634,0.321939418,12,7,164,183,1.657607996
2016-12-11,GOOGL,0.2115384615,21.15384615,0,78.84615385,0.4123837192,11,0,41,52,1.795842398
2016-12-11,MSFT,0.1351351351,15.31531532,1.801801802,82.88288288,0.3928100741,17,2,92,111,1.573512539
2016-12-11,TSLA,0.01538461538,10.76923077,9.230769231,80,0.4504271477,7,6,52,65,-0.05720526288
2016-12-12,AAPL,-0.001408450704,6.478873239,6.61971831,86.90140845,0.362172164,46,47,617,710,-0.5704256253
2016-12-12,AMZN,0.025,10.25,7.75,82,0.4240572619,41,31,328,400,-1.11102438
2016-12-12,GOOG,0.06060606061,8.26446281,2.203856749,89.53168044,0.3182595394,30,8,325,363,-0.002533922893
2016-12-12,GOOGL,0.106557377,15.57377049,4.918032787,79.50819672,0.4417728568,19,6,97,122,-0.1914880474
2016-12-12,MSFT,0.1734417344,20.32520325,2.98102981,76.69376694,0.4511450679,75,11,283,369,0.3227368081
2016-12-12,TSLA,0.01376146789,9.633027523,8.256880734,82.11009174,0.4237136434,21,18,179,218,0.1300863774
2016-12-13,AAPL,0.05226700252,13.03526448,7.808564232,79.15617128,0.4536915993,207,124,1257,1588,1.668137688
2016-12-13,AMZN,0.1164241164,15.17671518,3.534303534,81.28898129,0.4170337953,73,17,391,481,1.870757249
2016-12-13,GOOG,0.05131414268,9.01126408,3.879849812,87.10888611,0.3555787406,72,31,696,799,0.8653565953
2016-12-13,GOOGL,0.1643835616,21.46118721,5.02283105,73.51598174,0.4887833228,47,11,161,219,0.9209060527
2016-12-13,MSFT,0.09861932939,13.21499014,3.353057199,83.43195266,0.3953010399,67,17,423,507,1.302879202
2016-12-13,TSLA,0.04960835509,10.44386423,5.483028721,84.07310705,0.3965077964,40,21,322,383,2.972509484
2016-12-14,AAPL,0.04439063761,10.73446328,6.295399516,82.97013721,0.410443744,133,78,1028,1239,0
2016-12-14,AMZN,0.07069555302,10.14823261,3.078677309,86.77309008,0.3569545136,89,27,761,877,-0.7128651497
2016-12-14,GOOG,0.06088560886,9.594095941,3.505535055,86.900369,0.3571057795,52,19,471,542,0.1218439894
2016-12-14,GOOGL,0.1117647059,14.70588235,3.529411765,81.76470588,0.4133602422,25,6,139,170,0.312752962
2016-12-14,MSFT,0.1255506608,15.19823789,2.643171806,82.15859031,0.4037451941,69,12,373,454,-0.4763416958
2016-12-14,TSLA,0.08761329305,12.99093656,4.229607251,82.77945619,0.4062362893,43,14,274,331,0.2725208176
2016-12-15,AAPL,0.1117589893,15.93780369,4.761904762,79.30029155,0.4412439484,164,49,816,1029,0.5469224759
2016-12-15,AMZN,0.05047318612,10.09463722,5.047318612,84.85804416,0.3861440155,64,32,538,634,-1.017143154
2016-12-15,GOOG,0.03324099723,7.202216066,3.878116343,88.91966759,0.3316671191,26,14,321,361,0.09785840641
2016-12-15,GOOGL,-0.01086956522,2.173913043,3.260869565,94.56521739,0.2341486903,2,3,87,92,-0.27387546
2016-12-15,MSFT,0.1253731343,14.32835821,1.791044776,83.88059701,0.3819831969,48,6,281,335,-0.1595405233
2016-12-15,TSLA,0.05226480836,12.19512195,6.968641115,80.83623693,0.4353923874,35,20,232,287,-0.5586592179
2016-12-16,AAPL,0.06581986143,13.85681293,7.27482679,78.86836028,0.4552180039,120,63,683,866,0.1295113107
2016-12-16,AMZN,0.04954954955,11.26126126,6.306306306,82.43243243,0.4166671751,50,28,366,444,-0.4244415243
2016-12-16,GOOG,0.08641975309,11.11111111,2.469135802,86.41975309,0.3587916033,36,8,280,324,-0.8836247415
2016-12-16,GOOGL,0.04597701149,9.195402299,4.597701149,86.20689655,0.3706702282,8,4,75,87,-0.7123153313
2016-12-16,MSFT,0.1245421245,17.94871795,5.494505495,76.55677656,0.4687497756,49,15,209,273,-0.4474272931
2016-12-16,TSLA,0.04237288136,8.898305085,4.661016949,86.44067797,0.3665611974,21,11,204,236,2.485069339
2016-12-17,AAPL,0.07808564232,13.09823678,5.289672544,81.61209068,0.4221737432,52,21,324,397,0.1295113107
2016-12-17,AMZN,0.1057692308,14.90384615,4.326923077,80.76923077,0.4266093537,31,9,168,208,-0.4244415243
2016-12-17,GOOG,0.07619047619,10,2.380952381,87.61904762,0.3443387143,21,5,184,210,-0.8836247415
2016-12-17,GOOGL,0.05405405405,5.405405405,0,94.59459459,0.2292434351,2,0,35,37,-0.7123153313
2016-12-17,MSFT,0.1342281879,16.10738255,2.684563758,81.20805369,0.4135822105,24,4,121,149,-0.4474272931
2016-12-17,TSLA,0.007042253521,6.338028169,5.633802817,88.02816901,0.3471562052,9,8,125,142,2.485069339
2016-12-18,AAPL,0.1318327974,16.39871383,3.215434084,80.38585209,0.4234834624,51,10,250,311,0.1295113107
2016-12-18,AMZN,0.1142857143,12.14285714,0.7142857143,87.14285714,0.3410882771,17,1,122,140,-0.4244415243
2016-12-18,GOOG,0.01234567901,5.555555556,4.320987654,90.12345679,0.3150008246,9,7,146,162,-0.8836247415
2016-12-18,GOOGL,0.09375,9.375,0,90.625,0.2961445811,3,0,29,32,-0.7123153313
2016-12-18,MSFT,0.007407407407,12.59259259,11.85185185,75.55555556,0.4961989294,17,16,102,135,-0.4474272931
2016-12-18,TSLA,0.07692307692,14.28571429,6.593406593,79.12087912,0.4529108137,13,6,72,91,2.485069339
2016-12-19,AAPL,0.05180722892,13.37349398,8.192771084,78.43373494,0.4617743734,111,68,651,830,0.5777356213
2016-12-19,AMZN,0.0283286119,8.781869688,5.949008499,85.26912181,0.3833046864,31,21,301,353,1.086081529
2016-12-19,GOOG,0.04,8.727272727,4.727272727,86.54545455,0.3652816132,24,13,238,275,0.4299570056
2016-12-19,GOOGL,0.06870229008,12.21374046,5.34351145,82.44274809,0.4149298309,16,7,108,131,0.3284599427
2016-12-19,MSFT,0.144486692,20.15209125,5.703422053,74.14448669,0.4884525562,53,15,195,263,2.118780096
2016-12-19,TSLA,0.0701754386,11.40350877,4.385964912,84.21052632,0.391974517,26,10,192,228,0.1185243716
2016-12-20,AAPL,0.01941747573,9.816612729,7.874865156,82.30852211,0.4203907539,91,73,763,927,0.2657750343
2016-12-20,AMZN,0.01678657074,8.872901679,7.194244604,83.93285372,0.4009678615,37,30,350,417,0.681462141
2016-12-20,GOOG,-0.04140127389,6.369426752,10.50955414,83.12101911,0.4094014311,20,33,261,314,0.2795139411
2016-12-20,GOOGL,0.0253164557,13.92405063,11.39240506,74.6835443,0.5057283031,11,9,59,79,0.3323076923
2016-12-20,MSFT,0.12,15.2,3.2,81.6,0.4126513353,38,8,204,250,-0.1257466206
2016-12-20,TSLA,0.07262569832,14.52513966,7.262569832,78.2122905,0.4617338285,52,26,280,358,2.989197455
2016-12-21,AAPL,-0.01902748414,10.99365751,12.89640592,76.10993658,0.4886624713,104,122,720,946,0.09405728944
2016-12-21,AMZN,0.05263157895,13.68421053,8.421052632,77.89473684,0.4678231417,52,32,296,380,-0.08039210601
2016-12-21,GOOG,0.009493670886,11.39240506,10.44303797,78.16455696,0.4679286304,36,33,247,316,-0.2335451144
2016-12-21,GOOGL,0.1111111111,17.94871795,6.837606838,75.21367521,0.4873888517,21,8,88,117,-0.3680078508
2016-12-21,MSFT,0.179245283,20.28301887,2.358490566,77.35849057,0.4418223745,43,5,164,212,0
2016-12-21,TSLA,0.05594405594,14.68531469,9.090909091,76.22377622,0.4852378513,42,26,218,286,-0.522055654
2016-12-22,AAPL,0.004338394794,13.88286334,13.44902386,72.6681128,0.5230648077,128,124,670,922,-0.6577823338
2016-12-22,AMZN,0.08495145631,15.04854369,6.553398058,78.39805825,0.4575048669,62,27,323,412,-0.5528159875
2016-12-22,GOOG,0.02898550725,8.695652174,5.797101449,85.50724638,0.3823693353,6,4,59,69,-0.4153242046
2016-12-22,GOOGL,0.12,16.8,4.8,78.4,0.4508057303,21,6,98,125,-0.3102684068
2016-12-22,MSFT,0.03773584906,14.33962264,10.56603774,75.09433962,0.4985685628,38,28,199,265,0.01573811772
2016-12-22,TSLA,0.06161137441,10.90047393,4.739336493,84.36018957,0.3915722407,23,10,178,211,0.3610977371
2016-12-23,AAPL,-0.03249097473,12.63537906,15.88447653,71.4801444,0.5335322983,70,88,396,554,0.1977814085
2016-12-23,AMZN,0.08580858086,15.84158416,7.260726073,76.89768977,0.4737093896,48,22,233,303,-0.7503197014
2016-12-23,GOOG,0.0593220339,9.745762712,3.813559322,86.44067797,0.3641924411,23,9,204,236,-0.1706139575
2016-12-23,GOOGL,0.1012658228,11.39240506,1.265822785,87.34177215,0.3432475637,9,1,69,79,-0.232190495
2016-12-23,MSFT,0.07194244604,12.94964029,5.755395683,81.29496403,0.428010019,18,8,113,139,-0.487804878
2016-12-23,TSLA,0.1414634146,18.53658537,4.390243902,77.07317073,0.4585653297,38,9,158,205,2.345886304
2016-12-24,AAPL,-0.03846153846,8.461538462,12.30769231,79.23076923,0.4549826447,22,32,206,260,0.1977814085
2016-12-24,AMZN,0.1031746032,13.49206349,3.174603175,83.33333333,0.3965726179,17,4,105,126,-0.7503197014
2016-12-24,GOOG,-0.1346153846,7.692307692,21.15384615,71.15384615,0.5224604283,8,22,74,104,-0.1706139575
2016-12-24,GOOGL,0.06451612903,9.677419355,3.225806452,87.09677419,0.3592106041,3,1,27,31,-0.232190495
2016-12-24,MSFT,0.125,23.4375,10.9375,65.625,0.5773502692,15,7,42,64,-0.487804878
2016-12-24,TSLA,0.03571428571,7.142857143,3.571428571,89.28571429,0.3273268354,6,3,75,84,2.345886304
2016-12-25,AAPL,0.06010928962,13.1147541,7.103825137,79.78142077,0.4468374696,24,13,146,183,0.1977814085
2016-12-25,AMZN,0.06172839506,12.34567901,6.172839506,81.48148148,0.4272017579,20,10,132,162,-0.7503197014
2016-12-25,GOOG,0.01948051948,7.142857143,5.194805195,87.66233766,0.3518537133,11,8,135,154,-0.1706139575
2016-12-25,GOOGL,0.08695652174,8.695652174,0,91.30434783,0.2881040655,2,0,21,23,-0.232190495
2016-12-25,MSFT,0.06862745098,11.76470588,4.901960784,83.33333333,0.4044261041,12,5,85,102,-0.487804878
2016-12-25,TSLA,0.125,16.07142857,3.571428571,80.35714286,0.4290581652,9,2,45,56,2.345886304
2016-12-26,AAPL,0.02549019608,14.70588235,12.15686275,73.1372549,0.5181738894,75,62,373,510,0.1977814085
2016-12-26,AMZN,0.04624277457,10.98265896,6.358381503,82.65895954,0.4150515365,19,11,143,173,-0.7503197014
2016-12-26,GOOG,0.03260869565,11.95652174,8.695652174,79.34782609,0.4545119753,22,16,146,184,-0.1706139575
2016-12-26,GOOGL,0.1777777778,20,2.222222222,77.77777778,0.4415308539,9,1,35,45,-0.232190495
2016-12-26,MSFT,0.05389221557,12.5748503,7.185628743,80.23952096,0.4425757716,21,12,134,167,-0.487804878
2016-12-26,TSLA,0,5.747126437,5.747126437,88.50574713,0.3409971697,5,5,77,87,2.345886304
2016-12-27,AAPL,0.05694444444,11.80555556,6.111111111,82.08333333,0.4197245235,85,44,591,720,0.6350841057
